id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1459661265622683652	1459661265622683652	2021-11-14 07:15:39 CST	2021-11-14	07:15:39	+0800	539165529	rainseasonbkk	Anony		彭博社：中国经济V型反弹消退速度快于预期，令分析师措手不及，给本已不平衡的全球复苏带来新的逆风。 这是正在形成的共识，因为房价下跌、消费者紧张和制造业降温都表明世界第二大经济体的势头正在放缓。 北京方面出人意料的克制政策反应抑制了获得更多支持的希望，至少目前是这样。  https://t.co/A9LoWUj9hR	zh	[]	[]	['https://pbs.twimg.com/media/FEHCFk6XEAc1JPK.jpg']	0	0	0	[]	[]	https://twitter.com/rainseasonbkk/status/1459661265622683652	False		1	https://pbs.twimg.com/media/FEHCFk6XEAc1JPK.jpg							[]				
1459651628189904899	1459613575509536769	2021-11-14 06:37:21 CST	2021-11-14	06:37:21	+0800	1205805750217396224	howell21352250	Howell		@wuzuolai 不过，我仍然可以说： 中国发明了双重货币  君不见：正是这个巨大的发明引领着中国经济飞跃发展，无国可敌	zh	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Howell21352250/status/1459651628189904899	False		0								[{'screen_name': 'wuzuolai', 'name': '吴祚来', 'id': '55964567'}]				
1459602460650184709	1459602460650184709	2021-11-14 03:21:59 CST	2021-11-14	03:21:59	+0800	1145603669842378752	huanghonglu1986	黄泓露		中国在不能接受外来文化的时候，是中国经济最差，人民生活最贫困的时候。唐朝接受外国文化最多，外国人最多，所以古代唐朝最发达。其次是文景之治，唐朝和文景之治都是道家为主流思想，主张减少干预，所以可以经济发达。儒家统治，比较有为，为善去恶，所以儒家思想治国实际结果是一直贫穷。	zh	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/huanghonglu1986/status/1459602460650184709	False		0								[]				
1459599376259502082	1458751368202792966	2021-11-14 03:09:44 CST	2021-11-14	03:09:44	+0800	1234832084708909056	everlas09833484	ft		@GiorgiaXu @kRlvSvPaJlSnPjX @ppLLJ85497 @nytchinese 我从来没说中国之外水深火热，防疫失败是事实，水深火热这种程度词我可没说。 事实就是如此。 别ps啦，事实上效果到底如何，看疗效就行了。 就好像说什么严格抗疫影响经济，结果今年中国经济又是全球主要经济体中最好。	zh	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/everlas09833484/status/1459599376259502082	False		0								[{'screen_name': 'GiorgiaXu', 'name': 'jiajia💉💉', 'id': '503780210'}, {'screen_name': 'kRlvSvPaJlSnPjX', 'name': '👄Panssss', 'id': '1314855940609339392'}, {'screen_name': 'ppLLJ85497', 'name': '羲皇（华盛顿之春2116）', 'id': '1312677716349517825'}, {'screen_name': 'nytchinese', 'name': '纽约时报中文网', 'id': '620632841'}]				
1459591153896939523	1458751368202792966	2021-11-14 02:37:03 CST	2021-11-14	02:37:03	+0800	1234832084708909056	everlas09833484	ft		@GiorgiaXu @kRlvSvPaJlSnPjX @ppLLJ85497 @nytchinese 1. 自由放任事实上就是失败的，不明白你胡搅蛮缠个什么，是美国靠自由放任控制住了疫情还是发展了经济？中国经济不错同时确诊死亡极少，学渣给学霸上课？ 2. 你说的一大堆东西假设很强，没有根据，只有理论上的可行性，你欧美自由放任这么久了，也没实现群体免疫，疫情也没有逐渐消退，有脸说教	zh	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/everlas09833484/status/1459591153896939523	False		0								[{'screen_name': 'GiorgiaXu', 'name': 'jiajia💉💉', 'id': '503780210'}, {'screen_name': 'kRlvSvPaJlSnPjX', 'name': '👄Panssss', 'id': '1314855940609339392'}, {'screen_name': 'ppLLJ85497', 'name': '羲皇（华盛顿之春2116）', 'id': '1312677716349517825'}, {'screen_name': 'nytchinese', 'name': '纽约时报中文网', 'id': '620632841'}]				
1459583200028622850	1459540260149366791	2021-11-14 02:05:27 CST	2021-11-14	02:05:27	+0800	400212860	crabnj	Jon		根据马克思原理，G-W-G'，资本投资没有利润就不是资本，没有剩余价值的投资就是个消费基金。而现在中国经济的主体，都是G-W-G'的经济模式，即国家资本主义，以国家资本占比最高，为主体的经济形式。	zh	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/CrabNJ/status/1459583200028622850	False		0								[]				
1459582510505988098	1459540260149366791	2021-11-14 02:02:42 CST	2021-11-14	02:02:42	+0800	400212860	crabnj	Jon		何为“主义”？梁启超：“启超谓今日之学校，当以政学为主义，以艺学为附庸。”，指的是主体。当下中国经济以何为主体？一是国家资本所投资的国企央企，国家完全控制，二是承载大部分就业民企，由国法所限制，主体皆资本投资而成，资本追求利润，无论谁不赚钱都要破产，前者讲究整体长效，后者看重当下而已	zh	[]	[]	[]	1	1	6	[]	[]	https://twitter.com/CrabNJ/status/1459582510505988098	False		0								[]				
1459572415705411584	1459572415705411584	2021-11-14 01:22:36 CST	2021-11-14	01:22:36	+0800	268525244	jspch666	特战一兵（澳喜特战旅 Henry）		希拉里说过20年内中国将成为穷国，她的预言即将成真。中国经济严重衰退！  过去中国人再穷，但有吃苦耐劳精神，能种地养活自己。还有多子多福，死了我一个，孩子成长起来了。  现独生子女假如失去工作，只会啃老。没老的支持，大概只能捡垃圾了。后代很少，死了一个，等于绝户。这种国家还有活力吗？  https://t.co/95ySQ1OSbE	zh	[]	[]	['https://pbs.twimg.com/media/FEFxXwvVcAAfSm4.jpg']	0	25	22	[]	[]	https://twitter.com/jspch666/status/1459572415705411584	False		1	https://pbs.twimg.com/media/FEFxXwvVcAAfSm4.jpg							[]				
1459567416153755648	1459392721131433985	2021-11-14 01:02:44 CST	2021-11-14	01:02:44	+0800	551899782	jameschilll	jeammy		@1iang2heng @9vvrgM4rP41xZoi @MJTVHoPin @lankouzhao @xuanjiyu0 到繁荣，都是经济政策调整所致，体制还都是专制体制，在没有任何体制改变的情况下，还长期占据世界老大的位置，这些足以证明，经济发展与政治体制弱相关。反过来说明，西方认为并向全世界宣扬，经济发达源自民主自由体制，是不正确的。这也是西方对中国经济腾飞感到恐惧的真正原因。⬇️	zh	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/jamesCHILLL/status/1459567416153755648	False		0								[{'screen_name': '1iang2heng', 'name': '梁政LiangZheng', 'id': '2724355182'}, {'screen_name': '9vvrgM4rP41xZoi', 'name': 'Eda', 'id': '1164880942659280897'}, {'screen_name': 'MJTVHoPin', 'name': '何頻', 'id': '845341840618536960'}, {'screen_name': 'lankouzhao', 'name': '杰出梦想家', 'id': '2178472822'}, {'screen_name': 'xuanjiyu0', 'name': '魚玄機2', 'id': '1234230921697558534'}]				
1459556936379080704	1459556936379080704	2021-11-14 00:21:05 CST	2021-11-14	00:21:05	+0800	116128726	aboluowang	阿波罗网唯一官方推号		习近平急了！促美商界游说信遭曝光；光棍节销售增长创13年新低；: 房产泡沫破中国经济失动能 ；又一房企巨头陷困境；保险板块年内跌38%；习查处贪官400万人，官员在“躺平”；美消费者信心降10年低点，辞职人数创新高；美兴起“盖房出租”投资热…  https://t.co/4hL53w8Bk1 #六中全会 #房企 #融创  https://t.co/UhxM9hMhbI	zh	[]	['http://dlvr.it/SCRkCb']	['https://pbs.twimg.com/media/FEFjTEbacAAh5EI.jpg']	1	1	7	['六中全会', '房企', '融创']	[]	https://twitter.com/aboluowang/status/1459556936379080704	False		1	https://pbs.twimg.com/media/FEFjTEbacAAh5EI.jpg							[]				
1459542554106482692	1459500460813926403	2021-11-13 23:23:56 CST	2021-11-13	23:23:56	+0800	1232033425462190080	honglong_chen	long chen 陈 龙🐲🇨🇳🐲		@AndrewC86186 我告诉你，中国的每一代领导人都是超级厉害的。时代使命都是连接一扣接一扣的。说大了太复杂！也不会有什么领导人学习领导人。时代不同，格局不同，情况不同而已。你这个是否定了党的百年历史奋斗经验精神。中国经济飞跃。科技飞跃离不开党的奋斗百年。在习主席带领下中国以后会更好！	zh	[]	[]	[]	3	0	13	[]	[]	https://twitter.com/HongLong_Chen/status/1459542554106482692	False		0								[{'screen_name': 'AndrewC86186', 'name': 'David Ng', 'id': '3049985808'}]				
1459535938514833411	1459535938514833411	2021-11-13 22:57:39 CST	2021-11-13	22:57:39	+0800	1268202634541797378	mikeyehui	曲子徽（新号2）		#房地产灰犀牛与房企外债 恒大仅是房地产灰犀牛中的头牛：一群灰犀牛狂奔碾压一切阻挡者——有比喻中国经济就是特大号版的恒大。内债相比外债不是债：外债违约足以引发中共主权信用评级下调。房企外债在2015年股灾爆发后作为外储补充被允许发行：房企即便有钱也得动用外储归还美元债——房企不能再借外债。  https://t.co/ZQVLZSNUO8	zh	[]	[]	['https://pbs.twimg.com/media/FEFQLrXXMAYh9qg.jpg', 'https://pbs.twimg.com/media/FEFQLrXXoAQf7tk.jpg']	0	0	3	['房地产灰犀牛与房企外债']	[]	https://twitter.com/Mikeyehui/status/1459535938514833411	False	https://twitter.com/mikeyehui/status/1459039336465375232	1	https://pbs.twimg.com/media/FEFQLrXXMAYh9qg.jpg							[]				
1459528122508972043	1459380153482559491	2021-11-13 22:26:35 CST	2021-11-13	22:26:35	+0800	251124685	xy89177882	XY 🇨🇳🇩🇪🇪🇺		@guotaiminana 胡温时期我已经出国了，所以不存在既得利益的问题。 我只是单从经济数据上说，那十年是中国经济飞速发展的十年。没有褒贬的意思。	zh	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/XY89177882/status/1459528122508972043	False		0								[{'screen_name': 'guotaiminana', 'name': '国泰民安🇨🇳', 'id': '749102728006148099'}]				
1459525136076316677	1459392721131433985	2021-11-13 22:14:43 CST	2021-11-13	22:14:43	+0800	1172529397057884162	fuckingtengbiao	三元道观-扫地道人		@1iang2heng @9vvrgM4rP41xZoi @MJTVHoPin @lankouzhao @xuanjiyu0 中国经济几十年发展根本就不是什么制度劣势的问题。而是积极参与了国际社会分工而已。亚当斯密的国富论把分工的好处写的很清楚。至于所谓的专制带来的各种问题，那么民主制度也有很多问题，蒋经国时期的台湾基尼系数很低，也没见过蒋经国治下的台湾分配极度不公。	zh	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/fuckingTengbiao/status/1459525136076316677	False		0								[{'screen_name': '1iang2heng', 'name': '梁政LiangZheng', 'id': '2724355182'}, {'screen_name': '9vvrgM4rP41xZoi', 'name': 'Eda', 'id': '1164880942659280897'}, {'screen_name': 'MJTVHoPin', 'name': '何頻', 'id': '845341840618536960'}, {'screen_name': 'lankouzhao', 'name': '杰出梦想家', 'id': '2178472822'}, {'screen_name': 'xuanjiyu0', 'name': '魚玄機2', 'id': '1234230921697558534'}]				
1459524067166507013	1459524067166507013	2021-11-13 22:10:28 CST	2021-11-13	22:10:28	+0800	1277023792519249920	komeijitony	TonyL		习近平朴正熙说 1.朴正熙在位前期大力发展韩国经济，习近平也在修宪前一定程度上发展了中国经济； 2.朴正熙在第二届任期后修宪，将总统任期改为三期，三期结束后更是发动政变以继续连任，其独裁专政之心昭然若揭；习近平在2018年修宪后亦是暴露了其独裁思想； 3.朴正熙在执政后期开始被韩国人民唾弃；  https://t.co/7aHSIr1POz	zh	[]	[]	['https://pbs.twimg.com/media/FEFFYGsWQAYOvpt.jpg']	1	0	0	[]	[]	https://twitter.com/KomeijiTony/status/1459524067166507013	False		1	https://pbs.twimg.com/media/FEFFYGsWQAYOvpt.jpg							[]				
1459520476703862784	1459500460813926403	2021-11-13 21:56:12 CST	2021-11-13	21:56:12	+0800	1290669497515474953	jm_greatnyu	greatNY		@AndrewC86186 中国经济本身就是无法再继续下去👌吧，你这种单纯为他洗衣白的论调很支奴化。	zh	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/JM_greatNYU/status/1459520476703862784	False		0								[{'screen_name': 'AndrewC86186', 'name': 'David Ng', 'id': '3049985808'}]				
1459517699080409094	1459516003583410180	2021-11-13 21:45:10 CST	2021-11-13	21:45:10	+0800	1424619313	thinking_panda	ShanghaiPanda		通过上面的分析，我们可以看到，虽然中国经济整体的负债率非常高，但是这种高负债和美国“寅吃卯粮”式的高负债率完全不同。中国的高负债率主要源于非常高的储蓄率。多余储蓄的一部分通过出口消化，而另一部分则转化成投资（负债）。因此，中国爆发像08年美国那样的次贷危机的可能性不高。	zh	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/thinking_panda/status/1459517699080409094	False		0								[]				
1459517189128658959	1459517189128658959	2021-11-13 21:43:09 CST	2021-11-13	21:43:09	+0800	1027764083565711360	__inty__	Inty		Rep. Peter Meijer议员说:  自豪地共同赞助RepBera 的 HR 5580“反击中国经济胁迫法案”  https://t.co/fDAsURxa8S（Inty新闻🤖）  https://t.co/ue77EPNDfl	zh	[]	['https://twitter.com/petermartin_pcm/status/1459513007676010500', 'https://twitter.com/RepMeijer/status/1459516062421200901']	[]	0	1	8	[]	[]	https://twitter.com/__Inty__/status/1459517189128658959	False	https://twitter.com/RepMeijer/status/1459516062421200901	0								[]				
1459486775622127617	1459486775622127617	2021-11-13 19:42:17 CST	2021-11-13	19:42:17	+0800	737563861478318081	addo_adony	Jking Ling		中国经济发展得多依靠房地产哟！房地产好样样好，房地产不好样样都不好。  https://t.co/xVkiLZdyWZ	zh	[]	[]	['https://pbs.twimg.com/media/FEEjeTGXsAEJach.jpg']	0	0	0	[]	[]	https://twitter.com/addo_adony/status/1459486775622127617	False		1	https://pbs.twimg.com/media/FEEjeTGXsAEJach.jpg							[]				
1459484367437193222	1459099759617081348	2021-11-13 19:32:43 CST	2021-11-13	19:32:43	+0800	1355795129009725444	chav44879501	Chav		@Wade43265670 @Daxiong17917006 4/ 最后我当然同意中国经济最终可以保持运作，我完全不是崩溃论的信奉者。我只是说中国会遭遇一段艰难的经济调整，程度和上世纪90年代日本类似。	zh	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Chav44879501/status/1459484367437193222	False		0								[{'screen_name': 'Wade43265670', 'name': '纳酿希亚', 'id': '1072718934212792320'}, {'screen_name': 'Daxiong17917006', 'name': 'Daxiong', 'id': '1434254944937316356'}]				
1459481940034265095	1459099759617081348	2021-11-13 19:23:05 CST	2021-11-13	19:23:05	+0800	1127758834427056129	moto82421756	mo to		@Wade43265670 @Chav44879501 @Daxiong17917006 地产占据中国经济的40%，血汗工厂占40%，新兴经济最多占了15%，计算一下赶在债务危机爆发之前，15%变成80%需要年增长多少？那需要FANG至少有一家倒闭让出国际市场，高科技市场不是空白市场，你在发展你的竞争对手也在发展争夺客户	zh	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/moto82421756/status/1459481940034265095	False		0								[{'screen_name': 'Wade43265670', 'name': '纳酿希亚', 'id': '1072718934212792320'}, {'screen_name': 'Chav44879501', 'name': 'Chav', 'id': '1355795129009725444'}, {'screen_name': 'Daxiong17917006', 'name': 'Daxiong', 'id': '1434254944937316356'}]				
1459480915856531458	1459480915856531458	2021-11-13 19:19:00 CST	2021-11-13	19:19:00	+0800	8151462	rfachinese	ᴿᵉᵇᵉˡRFAChinese		随着中共改写官版党史，一个问题出现了：江泽民和胡锦涛到哪儿去了？  这两位领导人统治中国的时间超过20年，期间中国经济飞速增长，中国的国际声望不断提高。中国加入世界贸易组织，香港和澳门的主权回归中国，第一批宇航员进入太空，以及举办2008年奥运会   https://t.co/hjp4rxACyQ	zh	[]	['https://buff.ly/3oFFaYj']	[]	0	0	0	[]	[]	https://twitter.com/RFAChinese/status/1459480915856531458	False		0								[]				
1459480230322925569	1459480230322925569	2021-11-13 19:16:17 CST	2021-11-13	19:16:17	+0800	1283707382183256064	69soxfera	超絶桃色NEWS新闻地震速報COVIT19情報SEXYPINK		国家卫健委：全国疫情整体趋于平稳大连疫情处于胶着期 - 中国经济网   https://t.co/p3ajQNPFjc	zh	[]	['http://www.ce.cn/xwzx/gnsz/gdxw/202111/13/t20211113_37082494.shtml']	[]	0	0	0	[]	[]	https://twitter.com/69soxfera/status/1459480230322925569	False		0								[]				
1459471165316268032	1435039262412394496	2021-11-13 18:40:16 CST	2021-11-13	18:40:16	+0800	1457750076479410176	qsjwcjjlh	接班人		@lifeng89 六十年代末，在中苏关系破裂和资本主义国家对中国封锁中，中国几乎与世界隔离，并且中国经济极度困难，但中共可以保持政权的巩固，这就充分证明了共产党适合中国，社会主义适合中国，国民党没有掌握政权是有道理的。	zh	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/qsjwcjjlh/status/1459471165316268032	False		0								[{'screen_name': 'lifeng89', 'name': '李一锋', 'id': '797325164455170048'}]				
1459469728150261766	1459469728150261766	2021-11-13 18:34:33 CST	2021-11-13	18:34:33	+0800	1229406016246206464	nolf_anticcp2	无人永生		开放是中国经济的生命线	zh	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/Nolf_AntiCCP2/status/1459469728150261766	False	https://twitter.com/rfi_cn/status/1459468227331850245	0								[]				
1459450632901902345	1459450632901902345	2021-11-13 17:18:40 CST	2021-11-13	17:18:40	+0800	301439896	thicket_power	多少才算知道		孫老師的重要根據  -----  孙老师说财经｜中美激战华尔街，川普能否撼动中共与华尔街的利益联盟？中国经济风险将至，华尔街还会力挺中共吗？  https://t.co/JOxRJNcpWq 來自 @YouTube	zh	[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]	['https://youtu.be/VnusP1i0Lao']	[]	0	0	0	[]	[]	https://twitter.com/thicket_power/status/1459450632901902345	False		0								[]				
1459440904482304003	1459440904482304003	2021-11-13 16:40:01 CST	2021-11-13	16:40:01	+0800	56572394	dajiyuan	大纪元新闻网		【中国观察】房地产救市信息混乱与政权危机  中国经济前景正承受越来越大的压力。中共强监管政策放宽与否，近期释放并不明确的混乱信息。专家分析认为，如此局面对习近平在中共二十大连任、甚至政权的安全也构成影响。从 #房地产危机 到中共政权 #崩溃 的危机，到底有多远？    https://t.co/so3Aa5UN5v	zh	[]	['https://www.epochtimes.com/gb/21/11/13/n13373361.htm']	[]	11	8	19	['房地产危机', '崩溃']	[]	https://twitter.com/dajiyuan/status/1459440904482304003	False		0								[]				
1459422531895529474	1459422531895529474	2021-11-13 15:27:01 CST	2021-11-13	15:27:01	+0800	1440877470199123974	shannanxianshen	山南先生		地痞无赖也能赢，贻笑大方，知识产权应该全球通用，受各国法律一致保护，我国知识产权方面的法制水平还有待与国际接轨，应当遵守国际知识产权届的公序良俗，立法应跟上中国经济引领世界经济的脚步；  https://t.co/Os4BuehYPx	zh	[]	[]	['https://pbs.twimg.com/media/FEDpDtwVkAAK1Cd.jpg']	0	0	0	[]	[]	https://twitter.com/shannanxianshen/status/1459422531895529474	False		1	https://pbs.twimg.com/media/FEDpDtwVkAAK1Cd.jpg							[]				
1459410751744008193	1459086810928193540	2021-11-13 14:40:12 CST	2021-11-13	14:40:12	+0800	917187369996029952	bertonw73930	Berton&W		@xxf58111 不是说中国经济最强劲吗，什么投资都来到了中国，到底谁在说假话	zh	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BertonW73930/status/1459410751744008193	False		0								[{'screen_name': 'xxf58111', 'name': '大别山', 'id': '1286481152551788545'}]				
1459402146387210241	1459402146387210241	2021-11-13 14:06:00 CST	2021-11-13	14:06:00	+0800	1393618110725251074	raydylan12	我有盜夢的愧疚		维为写诗 《中国战疫》  一场疫情，两种制度 中国：脱颖而出 西方：跌下神坛 这就是中国！  我们是命运共同体 战疫靠中国科技和中国经济 世纪是亚洲的世纪 历史是中国的视角  西方在傲慢与偏见中断臂 “留在黑暗中吧！西方！” 你之偏见，我之蜜糖。 东方“乘风破浪会有时” 西方“无可奈何花落去”  https://t.co/Tap11B05xW	zh	[]	[]	['https://pbs.twimg.com/media/FEDWg9naMAAht8Y.jpg']	2	1	1	[]	[]	https://twitter.com/RayDylan12/status/1459402146387210241	False		1	https://pbs.twimg.com/media/FEDWg9naMAAht8Y.jpg							[]				
1459392721131433985	1459392721131433985	2021-11-13 13:28:33 CST	2021-11-13	13:28:33	+0800	845341840618536960	mjtvhopin	何頻		中国经济高速增长是制度劣势、贫穷造成的；拜习峰会，白宫故事放低期待；阿曼达掌管美国政府媒体；向心夫妇间谍案被法官否定，澳洲无话说？丨点点今天事  https://t.co/Sc5TUQYpCT  https://t.co/G1wgfgPebK	zh	[]	['http://dlvr.it/SCQYP2']	['https://pbs.twimg.com/media/FEDN8i8VQAAJs6Q.jpg']	10	3	6	[]	[]	https://twitter.com/MJTVHoPin/status/1459392721131433985	False		1	https://pbs.twimg.com/media/FEDN8i8VQAAJs6Q.jpg							[]				
1459392425605033989	1459379166462103552	2021-11-13 13:27:23 CST	2021-11-13	13:27:23	+0800	1339879634884644865	kamet2020	Kame🐢		@robkajiwara 中国经济崩溃的证据——日本东芝1分3解体！😂	zh	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KameT2020/status/1459392425605033989	False		0								[{'screen_name': 'robkajiwara', 'name': 'Rob Kajiwara ｜比嘉孝昌｜ 魏孝昌 🎃', 'id': '3138175213'}]				
1459379685037539330	1459379685037539330	2021-11-13 12:36:45 CST	2021-11-13	12:36:45	+0800	1251294475097260032	leoli07592668	芝麻梦 利害了 我的蝈!		心都凉了！公司扩招后关门内卷，服装厂倒闭，大量年轻人被辞退，失业潮导致公务员火爆。中国经济下行迫使企业、工厂倒闭，从应届生到高管都面临失业的命运...  https://t.co/3ToCJF5ySV 來自 @YouTube	zh	[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]	['https://youtu.be/PJHfB5PWb08']	[]	0	2	0	[]	[]	https://twitter.com/LEOLI07592668/status/1459379685037539330	False		0								[]				
